isotope,distance_cm,counts_free,mean_cps_free_model,counts_Al,mean_cps_Al_model,counts_Cu,mean_cps_Cu_model,counts_Pb,mean_cps_Pb_model
Na22,20.0,2512,83.75296523239004,2528,82.50639015142701,2099,70.16019920619794,1585,53.44523835871327
Na22,20.0,2483,82.59134377386339,2476,82.59304794882542,2207,71.72736025141369,1533,51.510778037355195
Na22,20.0,2481,83.36672311742447,2550,82.42053466184865,2106,70.46692213318732,1616,53.88006683344433
Na22,20.0,2549,85.49564061882185,2555,82.07637624881143,2239,72.82556349079738,1602,55.13066762734328
Na22,20.0,2535,82.37848264957287,2403,80.89235915842752,2087,72.64045148298743,1626,53.72417950560572
Na22,20.0,2438,80.17996183117657,2326,79.55248995346045,2159,70.87968873221635,1573,53.61109560876821
Na22,20.0,2487,82.29640035594761,2385,82.39304646257028,2137,69.44971711355271,1630,54.864001280823516
Na22,20.0,2414,81.58766016308488,2407,80.33719021990301,2168,72.2260573334264,1613,52.325443936885
Na22,20.0,2526,83.24915032690444,2375,80.24783097719357,2224,72.00244882712745,1618,54.287914676470855
Na22,20.0,2463,81.97337016412939,2504,83.24132772303113,2119,73.03111255465882,1483,51.31916274092917
Na22,20.0,2523,82.22214508049318,2617,83.0471192005657,2226,70.68678510869026,1644,54.91750138447896
Na22,20.0,2492,83.2820259337662,2269,76.80958893747626,2145,72.36649618824381,1644,55.174106002437945
Na22,20.0,2452,82.76570960684532,2467,82.21689521375846,2251,73.23554610650217,1615,54.298974331503544
Na22,20.0,2546,85.56488533455224,2497,80.16249728763512,2059,70.48132555632023,1649,54.5061846971826
Na22,20.0,2465,81.11987771523629,2370,76.66463151397026,2208,72.75011132992648,1604,53.45109368522727
Na22,20.0,2515,83.29609705508841,2430,79.93595361220552,2175,71.65976465877759,1645,54.75188633134434
Na22,20.0,2479,80.0470251460793,2421,80.80243893378835,2197,75.2172556053385,1568,52.338493216074234
Na22,20.0,2480,79.7678011904607,2469,80.22673888693402,2222,69.59402204322282,1708,55.070814513544455
Na22,20.0,2427,81.69046654681662,2382,78.10101019962127,2136,71.06292676928132,1614,54.784742207129085
Na22,20.0,2466,82.11771849566277,2523,81.8196419733019,2130,71.30015008259161,1529,52.375943027469866
Na22,20.0,2500,82.5602164789356,2382,82.49448012114783,2243,71.64968027122177,1615,54.56610186077648
Na22,20.0,2544,82.51600802846093,2591,83.44210199527323,2198,71.56897282740789,1610,55.09392757036069
Na22,20.0,2479,80.98169898450013,2330,79.05754345756993,2152,71.52295356220048,1668,54.39937387706474
Na22,20.0,2456,80.69126702082177,2406,80.22010331582047,2218,73.68302258323854,1738,55.12744593033794
Na22,20.0,2519,81.08603910039176,2342,78.49195328500332,2232,73.78984972298454,1663,56.00168493468555
Na22,20.0,2537,82.89361134827436,2431,79.37157351213946,2075,70.53366668648277,1691,55.095788407761546
Na22,20.0,2531,83.41502528695501,2390,80.55759821585747,2255,71.82045573330399,1699,54.22216503039767
Na22,20.0,2485,82.2288998112629,2477,83.83030758155601,2047,70.54168138672003,1554,52.6625520616675
Na22,20.0,2579,83.24028753827284,2439,79.56452342894218,2181,71.80645835861242,1721,56.26987042758402
Na22,20.0,2460,80.295354411864,2401,80.24642783174059,2195,71.77601158494039,1631,55.72931326513682
Na22,20.0,2460,80.25531263870582,2458,83.55729793706598,2164,74.24547773940506,1636,55.17595168211062
Na22,20.0,2446,79.64042692309808,2408,80.76160292366632,2172,73.28295167961409,1555,53.017199061987704
Na22,20.0,2430,80.97380288270529,2422,79.41249035765807,2249,72.94068855778889,1663,55.869404194650286
Na22,20.0,2399,79.70951585095682,2437,80.8831162710523,2215,72.04060104136187,1634,54.704278426065855
Na22,20.0,2444,81.01741758845894,2355,77.877276470282,2143,73.42583198176587,1476,52.53259183214539
Na22,20.0,2416,83.902491372426,2428,78.28886114342896,2157,72.68089694951968,1614,53.91833392517176
Na22,20.0,2370,80.5481152157179,2528,81.57910549061961,2289,75.4206278369322,1604,53.77936186245022
Na22,20.0,2434,83.0174734676635,2612,84.30946701367219,2119,70.9796429867804,1604,54.3522661743094
Na22,20.0,2396,79.79302805700928,2443,79.64325612059966,2168,73.67176735606597,1694,53.51537986747317
Na22,20.0,2617,86.21863622985143,2318,79.06664061470573,2183,72.29751279081066,1578,53.0235828122597
Na22,20.0,2526,83.28098164634096,2384,80.87816769151567,2150,74.71653480383583,1671,54.70982334184907
Na22,20.0,2384,79.66669959665151,2536,82.43592007596537,2101,72.10931842958684,1551,54.79071087532595
Na22,20.0,2323,79.33768079422231,2278,79.12486240163638,2119,70.59754574612575,1585,53.63533674961397
Na22,20.0,2413,80.56939639557672,2387,77.98147606228022,2206,72.50561861756557,1691,54.67385125971701
Na22,20.0,2503,82.45837458105876,2362,80.49159920730659,2261,74.41153609559055,1583,52.34162401021276
Na22,20.0,2594,84.47085327704625,2364,79.01440991370552,2164,72.41228862886328,1629,53.324967922627536
Na22,20.0,2454,80.88485113277561,2423,81.70389915699349,2141,71.37117064934786,1742,55.29053261712982
Na22,20.0,2496,81.71867721826676,2330,79.81217643248502,2123,71.4008347753358,1619,53.91958609544702
Na22,20.0,2551,81.92107164151241,2351,78.86504362588855,2170,72.33534674328737,1625,53.64069375634496
Na22,20.0,2474,82.25622380014663,2373,80.59550272147747,2217,73.43387978156571,1569,53.10485916586191
Na22,20.0,2362,81.31907849203799,2619,83.17421311429985,2155,70.33695654395353,1587,53.561827026257575
Na22,20.0,2365,78.81169769455096,2385,77.85021201766749,2098,72.03084132580068,1628,54.06378291660046
Na22,20.0,2512,85.12330777361889,2489,81.64700215652346,2120,71.31209962541666,1623,53.32256994579968
Na22,20.0,2513,84.21200776111661,2376,80.56886676038877,2284,75.27956122824486,1537,54.15514036691946
Na22,20.0,2510,83.43138329395447,2324,78.41736448469509,2122,72.26338523112076,1742,55.378734643797735
Na22,20.0,2474,81.28107420879627,2294,79.6992936381981,2048,68.94977772196835,1639,54.812174518618534
Na22,20.0,2586,85.33262184663602,2434,81.00064005507211,2210,75.11403696671371,1667,54.981829974540794
Na22,20.0,2420,83.47467938000817,2385,79.2768964509202,2122,69.60211920180352,1671,54.250156343695586
Na22,20.0,2478,81.96922673700328,2488,81.01223668173323,2165,74.64450938443795,1681,54.3802390443572
Na22,20.0,2540,82.13943152947195,2480,81.50862216707532,2206,72.12692665903519,1591,53.075227688301666
Na22,20.0,2471,83.35469564697777,2393,79.51026040880768,2031,68.46808092494305,1621,53.87015892162968
Na22,20.0,2417,80.68988220153432,2413,79.44950230055103,2140,68.95712100641614,1675,54.104719597220566
Na22,20.0,2421,83.16528397158447,2474,81.591685091458,2196,72.48103735385398,1622,53.18581897264105
Na22,20.0,2462,83.28314081372243,2531,83.20870864062024,2179,72.40500668168085,1605,54.23740697346273
Na22,20.0,2317,79.91142934228688,2475,80.09752057166344,2167,71.1022344309152,1649,54.28622742682088
Na22,20.0,2488,84.15190002593475,2423,82.49141435553929,2171,70.73988904241028,1656,53.73972568823518
Na22,20.0,2519,83.15021728986412,2352,81.78485648828229,2152,71.27792704098175,1552,53.01372534925932
Na22,20.0,2475,82.13980372381937,2422,80.24999214379596,2058,70.2117625580897,1556,53.78769181412545
Na22,20.0,2439,81.46588612480944,2452,80.61594316159533,2205,73.30868065653394,1649,54.7283552648234
Na22,20.0,2377,79.51498414290253,2374,81.34048513359011,2177,71.39967438510801,1647,55.197936084306086
Na22,20.0,2509,83.10719862436397,2358,78.71053473112198,2133,71.2306598910468,1637,54.29981924368916
Na22,20.0,2435,82.84852103179176,2387,81.67487252322809,2237,74.19815541323621,1675,55.44308778772613
Na22,20.0,2557,84.4749567743285,2566,84.38723275976045,2196,74.06222077243257,1647,54.09458355005836
Na22,20.0,2418,81.2889221751332,2394,82.38265244597437,2187,72.31083822413558,1703,55.3197695201519
Na22,20.0,2582,84.13470856851391,2453,80.60933068724512,2210,71.55248799652753,1588,54.00448059087565
Na22,20.0,2392,82.55881578018695,2440,80.63518571929808,2144,71.51692925746212,1584,54.31576484029367
Na22,20.0,2399,83.38824686394123,2484,79.424804844916,2128,71.02886050696421,1607,52.907341559564756
Na22,20.0,2434,83.98107702535106,2441,79.97434413830692,2221,73.31723639470246,1600,54.72035558707055
Na22,20.0,2491,80.02268674188058,2437,82.31093623019954,2182,73.44332948085219,1691,54.18343161571579
Na22,20.0,2593,83.87315264934473,2454,81.96788253269901,2188,71.1431217490951,1701,55.51563195300057
Na22,20.0,2465,82.39045816777526,2321,77.17628958848644,2170,72.76462436249977,1621,53.487358302737505
Na22,20.0,2469,82.41441964999913,2423,80.55766622507046,2175,73.81449635464249,1573,52.82431999218163
Na22,20.0,2373,81.56435950419414,2208,77.3232241741095,2106,70.77297122436437,1689,54.77503411179081
Na22,20.0,2585,82.16831233032967,2388,79.48178094390684,2160,72.42501963424417,1651,54.20403041815079
Na22,20.0,2425,82.52418992919058,2378,79.96191270654727,2190,72.60544166281045,1701,55.85761936389249
Na22,20.0,2396,81.01748692514514,2511,81.16175939467608,2138,70.83647578134908,1671,55.85017606926742
Na22,20.0,2428,81.74499710393113,2403,79.59926866312915,2148,72.25398346996515,1574,53.27427255671915
Na22,20.0,2631,86.43211352319943,2406,81.06925008151157,2106,70.69191006921638,1665,55.83494586507763
Na22,20.0,2412,79.03235998897799,2387,79.94485764578181,2048,72.01609390148211,1616,53.423868041118425
Na22,20.0,2439,83.36863044215161,2433,81.03487165561197,2215,73.75280421757279,1675,55.78738544287295
Na22,20.0,2413,79.99719971702157,2404,80.29455257252269,2144,70.64308247692259,1731,54.076347457185506
Na22,20.0,2704,87.15777015139751,2420,82.68488230508413,2278,73.97807994320033,1749,55.17379517598969
Na22,20.0,2453,84.82676097634652,2387,82.05645778369639,2146,69.66334122107244,1655,54.38989312637617
Na22,20.0,2390,80.4039481148996,2385,79.09619771771796,2165,71.09056021474805,1710,55.973498590668896
Na22,20.0,2490,83.17228961229341,2425,79.77815693916,2103,69.12535292693423,1653,53.99748292503215
Na22,20.0,2462,80.83867614677644,2343,80.47918507270757,2153,70.89137758489086,1738,55.366862108491326
Na22,20.0,2570,85.36706438751234,2492,82.54879103151029,2177,70.05880125283687,1561,54.45044835736915
Na22,20.0,2505,83.73094890595354,2426,78.13545620788491,2205,72.8637584111762,1543,52.6972772003872
Na22,20.0,2469,81.87365047114342,2315,78.16183789079514,2140,71.6361368774556,1667,54.916794180461
Na22,20.0,2335,79.14911514827915,2387,78.6887432513297,2169,71.04759046009309,1661,55.45096992874563
Na22,20.0,2470,81.65499716705999,2548,84.6223482215113,2118,71.15538209709794,1665,54.22247528929984
Na22,20.0,2444,81.54024674794965,2469,83.32693319516953,2181,76.09555529760297,1767,56.06018135379108
Na22,20.0,2389,80.16870236698247,2453,80.66514905042192,2164,71.06977421669501,1630,55.87556862027388
Na22,20.0,2436,81.34256424420366,2466,81.78815654633269,2168,72.60091442644699,1613,53.918412810230485
Na22,20.0,2548,83.83204600142146,2402,78.60284050928207,2150,73.16098966812868,1663,53.70488735826591
Na22,20.0,2457,79.97833728603524,2368,76.62951553581402,2028,68.80130119613312,1628,54.46351013955054
Na22,20.0,2635,88.25875631551126,2287,76.56684806186333,2183,72.37568553985429,1683,55.202959788426895
Na22,20.0,2412,83.23365929460164,2284,79.3313327002098,2093,70.34136817094526,1632,54.63109395872055
Na22,20.0,2513,81.93229772788962,2492,81.71900689782261,2091,68.01569400670525,1615,54.15748665267211
Na22,20.0,2355,79.99627023983342,2378,78.62691799044026,2018,68.98084818784852,1602,54.22568606562885
Na22,20.0,2480,82.04190555255066,2629,83.25835370904585,2182,72.77982320592793,1663,55.83507027349472
Na22,20.0,2606,88.30630408832259,2274,77.67051132938954,2113,71.7738234213096,1599,52.14306537388289
Na22,20.0,2516,81.78010570863103,2500,80.27448520090566,2279,73.86473327747278,1589,53.306593862834745
Na22,20.0,2449,82.92434241168465,2401,81.42099049958756,2126,73.02396363448986,1602,52.93129493884458
Na22,20.0,2430,81.52532770842461,2437,80.86195736795621,2009,68.86375507482296,1535,53.93439789642649
Na22,20.0,2415,84.09285372561398,2347,78.94619121204705,2145,71.39496551950623,1644,55.10896010582159
Na22,20.0,2568,83.21649614229526,2406,78.72112129567753,2212,71.04074498802441,1686,54.98313886385625
Na22,20.0,2608,84.82681049763475,2532,81.10049562672992,2161,74.34127373099304,1688,55.0736998368498
Na22,20.0,2549,82.99474878919301,2339,79.80324811336428,2200,72.65238617759383,1672,56.006889989357994
Na22,20.0,2495,82.63437026203285,2547,81.78462706700671,2126,70.60535619960453,1734,55.8769411258764
Na22,20.0,2548,83.18220081429865,2494,81.14808481429773,2043,70.25336083593871,1655,54.134915128253596
Na22,20.0,2468,83.36397909049013,2393,79.80558527535709,2138,69.54409328109818,1580,52.91676652180551
Na22,20.0,2510,82.57399162369487,2379,78.59634654492172,2131,72.55555702556957,1632,54.1156181147534
Na22,20.0,2531,82.5883213082987,2535,84.91920541983431,2088,69.79042389642225,1546,52.48963602249858
Na22,20.0,2432,82.15174356859032,2284,78.49949786860711,2127,71.17775546146584,1643,54.44714694241164
Na22,20.0,2508,82.74476679830317,2442,80.90993378693724,2162,72.12253418930567,1705,55.17356066254778
Na22,20.0,2304,78.23973439580512,2352,77.63486528515115,2157,71.94659113152852,1617,53.92048219217462
Na22,20.0,2420,82.61846937901453,2434,80.95904612520336,2130,70.32042900487892,1529,53.3082340246816
Na22,20.0,2599,82.85375708908126,2476,82.2247229903518,2139,70.82858039485517,1632,54.398713078916906
Na22,20.0,2529,85.2834764359663,2588,85.76806290947246,2265,73.07888706561056,1556,53.27177508018687
Na22,20.0,2424,81.3483929660147,2366,77.518767148725,2189,72.28591335583332,1630,54.0246691298088
Na22,20.0,2582,81.47924808828954,2449,82.42229583340367,2290,74.33182513377145,1677,54.51391665990181
Na22,20.0,2480,81.79354599424153,2361,77.84191375988703,2310,73.79654885819511,1703,55.50609814688123
Na22,20.0,2471,80.26179027329198,2459,82.32776589769753,2142,71.7467237856257,1603,54.4749547919379
Na22,20.0,2573,84.9543551432421,2284,77.77659976673662,2058,68.7015883008037,1582,53.32594757364408
Na22,20.0,2509,83.8258240501998,2343,79.21713981036274,2171,71.65918923769934,1645,54.249387111530446
Na22,20.0,2596,83.1236489230312,2364,78.28856056160326,2295,73.87617789241395,1644,53.08339091845995
Na22,20.0,2593,84.67678629514229,2508,80.25615016491889,2086,70.188846952543,1704,55.78669657310881
Na22,20.0,2499,83.59959961937551,2507,81.88350261987682,2181,72.4795531036585,1535,54.779072408022344
Na22,20.0,2474,82.27002168692322,2339,79.03371716089349,2213,73.8959375754568,1603,53.07781531213098
Na22,30.0,1443,47.876606463658504,1384,46.75611782975702,1295,43.208698673584784,1056,35.173012308610396
Na22,30.0,1426,48.38271412081811,1452,48.10213395193971,1265,42.16330452472215,1088,35.35477744743774
Na22,30.0,1443,46.44929221133994,1426,46.922125413470354,1275,43.44941619247692,992,35.09570078360067
Na22,30.0,1420,46.62131687694324,1481,47.816552186917704,1295,42.2729470844168,1015,34.410649077175805
Na22,30.0,1451,49.55052562256908,1386,45.408570905156665,1204,42.56298733535769,1083,36.03684354294997
Na22,30.0,1390,47.48752078190777,1359,47.05292913841265,1319,43.0933126100808,1098,35.334827534368486
Na22,30.0,1405,48.18821398294973,1390,47.162227774700085,1272,42.90040718188473,1037,34.01107429559503
Na22,30.0,1412,47.31616554124257,1420,47.48625179691928,1323,43.0181086182644,1063,34.612480496892104
Na22,30.0,1384,48.38598030704026,1434,46.75299533526471,1216,41.67043906141977,1039,35.57260542202241
Na22,30.0,1354,47.097758551155934,1396,46.212503562283366,1272,41.68552005376729,1048,35.42127830903999
Na22,30.0,1411,47.15421556546303,1393,46.55857660025471,1284,42.22116745595004,1074,35.26764373526015
Na22,30.0,1422,45.671107286927366,1376,46.224563592326675,1338,43.176189092552264,1080,35.21214144566296
Na22,30.0,1439,47.824227588883076,1418,47.434118642194456,1331,42.928857308528094,1064,35.479676642897495
Na22,30.0,1434,48.438106977290886,1404,47.700208202089684,1285,42.37128712276543,1061,34.7687078661605
Na22,30.0,1442,48.364726612067436,1472,47.60635880156404,1321,42.92566095335613,1056,35.163176971031575
Na22,30.0,1436,47.84806197127628,1406,47.58315328661649,1211,42.236418774098794,1049,35.08892025179456
Na22,30.0,1405,46.8163949849223,1362,46.82215473726355,1336,44.11624576479714,1038,35.4291935606254
Na22,30.0,1408,47.36826909720314,1380,47.98421764487752,1291,42.60315856278468,1105,35.30316034656694
Na22,30.0,1415,47.477797633127025,1441,47.230248497060074,1294,43.63806543074201,1048,34.47291440327196
Na22,30.0,1437,48.08125283039645,1364,46.09142577651191,1324,43.165982989428265,1076,34.73383029975075
Na22,30.0,1504,49.45952505514067,1404,45.93938850219409,1319,43.280226490447504,1049,34.90814747475923
Na22,30.0,1441,47.18094901643334,1444,47.05211682280123,1294,42.17947665261735,1086,35.62185410245401
Na22,30.0,1509,48.045973769463416,1358,46.267198921092344,1341,43.60503139520599,1043,35.0487229806703
Na22,30.0,1443,47.4190988538717,1432,48.0017348489927,1270,42.95536496457265,1014,34.98628321730251
Na22,30.0,1451,47.7493012098325,1509,48.60498178233766,1265,43.71383066655217,1014,35.301089890616474
Na22,30.0,1432,48.48281528518561,1351,45.49243704411468,1250,42.23274249936288,1052,35.437199531839305
Na22,30.0,1377,46.677280869655604,1404,47.940585540987726,1270,42.97096535485019,1058,35.004732193544285
Na22,30.0,1407,48.159170787105765,1439,47.83790211084654,1331,43.18241813551928,1067,34.88520494903368
Na22,30.0,1512,48.438579115649006,1365,47.35686826900675,1270,43.924149369204784,1036,35.003380286286294
