isotope,distance_cm,counts_free,counts_Al,counts_Cu,counts_Pb,Al_ratio,Cu_ratio,Pb_ratio
Na22,20.0,2526,2375,2224,1618,0.9402216943784639,0.880443388756928,0.6405384006334125
Na22,20.0,2463,2504,2119,1483,1.0166463662200569,0.8603329273244011,0.6021112464474219
Na22,20.0,2523,2617,2226,1644,1.0372572334522394,0.882282996432818,0.6516052318668252
Na22,20.0,2492,2269,2145,1644,0.9105136436597111,0.8607544141252006,0.6597110754414125
Na22,20.0,2452,2467,2251,1615,1.0061174551386622,0.918026101141925,0.6586460032626428
Na22,20.0,2546,2497,2059,1649,0.9807541241162608,0.8087195600942655,0.647682639434407
Na22,20.0,2465,2370,2208,1604,0.9614604462474645,0.8957403651115619,0.6507099391480731
Na22,20.0,2515,2430,2175,1645,0.9662027833001988,0.8648111332007953,0.6540755467196819
Na22,20.0,2479,2421,2197,1568,0.9766034691407826,0.8862444534086326,0.6325131101250504
Na22,20.0,2480,2469,2222,1708,0.9955645161290323,0.8959677419354839,0.6887096774193548
Na22,20.0,2427,2382,2136,1614,0.9814585908529048,0.8800988875154512,0.6650185414091471
Na22,20.0,2466,2523,2130,1529,1.0231143552311435,0.8637469586374696,0.6200324412003244
Na22,20.0,2500,2382,2243,1615,0.9528,0.8972,0.646
Na22,20.0,2544,2591,2198,1610,1.0184748427672956,0.8639937106918238,0.6328616352201258
Na22,20.0,2479,2330,2152,1668,0.9398951189995967,0.8680919725695845,0.6728519564340459
Na22,20.0,2456,2406,2218,1738,0.9796416938110749,0.9030944625407166,0.7076547231270358
Na22,20.0,2519,2342,2232,1663,0.9297340214370782,0.8860658991663358,0.6601826121476776
Na22,20.0,2537,2431,2075,1691,0.9582183681513599,0.8178951517540402,0.6665352778872684
Na22,20.0,2531,2390,2255,1699,0.9442907941525089,0.8909521928091664,0.6712761754247333
Na22,20.0,2485,2477,2047,1554,0.9967806841046277,0.8237424547283703,0.6253521126760564
Na22,20.0,2579,2439,2181,1721,0.9457153935633966,0.8456766188445134,0.6673129119813881
Na22,20.0,2460,2401,2195,1631,0.9760162601626017,0.8922764227642277,0.6630081300813008
Na22,20.0,2460,2458,2164,1636,0.9991869918699187,0.8796747967479674,0.6650406504065041
Na22,20.0,2446,2408,2172,1555,0.9844644317252658,0.8879803761242846,0.6357318070318888
Na22,20.0,2430,2422,2249,1663,0.9967078189300411,0.925514403292181,0.6843621399176955
Na22,20.0,2399,2437,2215,1634,1.015839933305544,0.9233013755731555,0.681117132138391
Na22,20.0,2444,2355,2143,1476,0.9635842880523732,0.8768412438625205,0.6039279869067103
Na22,20.0,2416,2428,2157,1614,1.0049668874172186,0.8927980132450332,0.668046357615894
Na22,20.0,2370,2528,2289,1604,1.0666666666666667,0.9658227848101266,0.6767932489451477
Na22,20.0,2434,2612,2119,1604,1.0731306491372228,0.8705834018077239,0.6589975349219392
Na22,20.0,2396,2443,2168,1694,1.0196160267111853,0.9048414023372288,0.7070116861435726
Na22,20.0,2617,2318,2183,1578,0.8857470385938097,0.8341612533435231,0.6029805120366832
Na22,20.0,2526,2384,2150,1671,0.943784639746635,0.8511480601741884,0.661520190023753
Na22,20.0,2384,2536,2101,1551,1.063758389261745,0.8812919463087249,0.6505872483221476
Na22,20.0,2323,2278,2119,1585,0.9806284976323719,0.9121825226000861,0.6823073611708997
Na22,20.0,2413,2387,2206,1691,0.9892250310816411,0.9142146705346043,0.7007874015748031
Na22,20.0,2503,2362,2261,1583,0.9436675988813424,0.9033160207750699,0.6324410707151419
Na22,20.0,2594,2364,2164,1629,0.9113338473400154,0.8342328450269854,0.6279876638396299
Na22,20.0,2454,2423,2141,1742,0.9873675631621842,0.8724531377343113,0.7098614506927465
Na22,20.0,2496,2330,2123,1619,0.9334935897435898,0.8505608974358975,0.6486378205128205
Na22,20.0,2551,2351,2170,1625,0.9215993727949824,0.8506468051744414,0.6370050960407684
Na22,20.0,2474,2373,2217,1569,0.9591754244139046,0.8961196443007275,0.6341956345998383
Na22,20.0,2362,2619,2155,1587,1.1088060965283657,0.9123624047417442,0.6718882303132938
Na22,20.0,2365,2385,2098,1628,1.0084566596194504,0.8871035940803382,0.6883720930232559
Na22,20.0,2512,2489,2120,1623,0.990843949044586,0.8439490445859873,0.6460987261146497
Na22,20.0,2513,2376,2284,1537,0.945483485873458,0.9088738559490649,0.6116195781933943
Na22,20.0,2510,2324,2122,1742,0.9258964143426295,0.8454183266932271,0.6940239043824701
Na22,20.0,2474,2294,2048,1639,0.9272433306386418,0.8278092158447857,0.6624898949070331
Na22,20.0,2586,2434,2210,1667,0.9412219644238206,0.8546017014694509,0.6446249033255994
Na22,20.0,2420,2385,2122,1671,0.9855371900826446,0.8768595041322315,0.6904958677685951
Na22,20.0,2478,2488,2165,1681,1.0040355125100888,0.8736884584342212,0.6783696529459241
Na22,20.0,2540,2480,2206,1591,0.9763779527559056,0.868503937007874,0.6263779527559055
Na22,20.0,2471,2393,2031,1621,0.9684338324564954,0.8219344394981789,0.6560097126669364
Na22,20.0,2417,2413,2140,1675,0.998345055854365,0.8853951179147703,0.6930078609846918
Na22,20.0,2421,2474,2196,1622,1.0218917802560925,0.9070631970260223,0.6699710863279636
Na22,20.0,2462,2531,2179,1605,1.0280259951259139,0.8850528025995126,0.6519090170593014
Na22,20.0,2317,2475,2167,1649,1.0681916271040137,0.9352611135088477,0.7116961588260682
Na22,20.0,2488,2423,2171,1656,0.9738745980707395,0.872588424437299,0.6655948553054662
Na22,20.0,2519,2352,2152,1552,0.9337038507344184,0.8543072647876141,0.6161175069472012
Na22,20.0,2475,2422,2058,1556,0.9785858585858586,0.8315151515151515,0.6286868686868687
Na22,20.0,2439,2452,2205,1649,1.005330053300533,0.9040590405904059,0.6760967609676096
Na22,20.0,2377,2374,2177,1647,0.9987379049221708,0.9158603281447202,0.6928901977282289
Na22,20.0,2509,2358,2133,1637,0.939816660023914,0.8501394978078916,0.652451175767238
Na22,20.0,2435,2387,2237,1675,0.9802874743326488,0.9186858316221765,0.6878850102669405
Na22,20.0,2557,2566,2196,1647,1.0035197497066874,0.858818928431756,0.644114196323817
Na22,20.0,2418,2394,2187,1703,0.9900744416873449,0.9044665012406948,0.7043010752688172
Na22,20.0,2582,2453,2210,1588,0.9500387296669248,0.8559256390395042,0.6150271107668474
Na22,20.0,2392,2440,2144,1584,1.020066889632107,0.8963210702341137,0.6622073578595318
Na22,20.0,2399,2484,2128,1607,1.035431429762401,0.8870362651104627,0.6698624426844518
Na22,20.0,2434,2441,2221,1600,1.0028759244042729,0.9124897288414133,0.657354149548069
Na22,20.0,2491,2437,2182,1691,0.9783219590525893,0.8759534323564834,0.6788438378161381
Na22,20.0,2593,2454,2188,1701,0.9463941380640185,0.8438102583879676,0.655996914770536
Na22,20.0,2465,2321,2170,1621,0.9415821501014199,0.8803245436105477,0.6576064908722109
Na22,20.0,2469,2423,2175,1573,0.9813689752936412,0.8809234507897934,0.6371000405022276
Na22,20.0,2373,2208,2106,1689,0.9304677623261695,0.8874841972187105,0.7117572692793932
Na22,20.0,2585,2388,2160,1651,0.9237911025145068,0.8355899419729207,0.6386847195357833
Na22,20.0,2425,2378,2190,1701,0.9806185567010309,0.9030927835051547,0.7014432989690722
Na22,20.0,2396,2511,2138,1671,1.0479966611018363,0.8923205342237062,0.6974123539232053
Na22,20.0,2428,2403,2148,1574,0.9897034596375618,0.8846787479406919,0.6482701812191104
Na22,20.0,2631,2406,2106,1665,0.9144811858608894,0.8004561003420753,0.6328392246294184
Na22,20.0,2412,2387,2048,1616,0.9896351575456053,0.8490878938640133,0.6699834162520729
Na22,20.0,2439,2433,2215,1675,0.997539975399754,0.9081590815908159,0.6867568675686757
Na22,20.0,2413,2404,2144,1731,0.9962702030667219,0.888520513883133,0.7173642768338169
Na22,20.0,2704,2420,2278,1749,0.8949704142011834,0.8424556213017751,0.646819526627219
Na22,20.0,2453,2387,2146,1655,0.9730941704035875,0.8748471259682022,0.6746840603342845
Na22,20.0,2390,2385,2165,1710,0.997907949790795,0.9058577405857741,0.7154811715481172
Na22,20.0,2490,2425,2103,1653,0.9738955823293173,0.844578313253012,0.6638554216867469
Na22,20.0,2462,2343,2153,1738,0.9516653127538587,0.8744922826969943,0.7059301380991064
Na22,20.0,2570,2492,2177,1561,0.9696498054474708,0.8470817120622568,0.6073929961089494
Na22,20.0,2505,2426,2205,1543,0.9684630738522955,0.8802395209580839,0.6159680638722554
Na22,20.0,2469,2315,2140,1667,0.9376265694613204,0.8667476711219118,0.6751721344673957
Na22,20.0,2335,2387,2169,1661,1.0222698072805139,0.9289079229122056,0.7113490364025696
Na22,20.0,2470,2548,2118,1665,1.0315789473684212,0.8574898785425101,0.6740890688259109
Na22,20.0,2444,2469,2181,1767,1.010229132569558,0.8923895253682488,0.7229950900163666
Na22,20.0,2389,2453,2164,1630,1.0267894516534115,0.9058183340309753,0.6822938467978233
Na22,20.0,2436,2466,2168,1613,1.0123152709359606,0.8899835796387521,0.6621510673234812
Na22,20.0,2548,2402,2150,1663,0.9427001569858713,0.8437990580847724,0.652668759811617
Na22,20.0,2457,2368,2028,1628,0.9637769637769638,0.8253968253968254,0.6625966625966626
Na22,20.0,2635,2287,2183,1683,0.8679316888045541,0.8284629981024668,0.6387096774193548
Na22,20.0,2412,2284,2093,1632,0.9469320066334992,0.8677446102819237,0.6766169154228856
Na22,20.0,2513,2492,2091,1615,0.9916434540389972,0.8320732192598488,0.642658177477119
Na22,20.0,2355,2378,2018,1602,1.0097664543524416,0.8569002123142251,0.6802547770700637
Na22,20.0,2480,2629,2182,1663,1.0600806451612903,0.8798387096774194,0.6705645161290322
Na22,20.0,2606,2274,2113,1599,0.8726016884113584,0.8108211818879509,0.613584036838066
Na22,20.0,2516,2500,2279,1589,0.9936406995230525,0.9058028616852146,0.6315580286168522
Na22,20.0,2449,2401,2126,1602,0.9804001633319722,0.8681094324213965,0.6541445487954267
Na22,20.0,2430,2437,2009,1535,1.002880658436214,0.8267489711934156,0.6316872427983539
Na22,20.0,2415,2347,2145,1644,0.9718426501035197,0.8881987577639752,0.6807453416149069
Na22,20.0,2568,2406,2212,1686,0.9369158878504673,0.8613707165109035,0.6565420560747663
Na22,20.0,2608,2532,2161,1688,0.9708588957055214,0.8286042944785276,0.647239263803681
Na22,20.0,2549,2339,2200,1672,0.9176147508826991,0.8630835621812476,0.6559435072577481
Na22,20.0,2495,2547,2126,1734,1.0208416833667335,0.8521042084168337,0.6949899799599198
Na22,20.0,2548,2494,2043,1655,0.978806907378336,0.8018053375196232,0.6495290423861853
Na22,20.0,2468,2393,2138,1580,0.9696110210696921,0.8662884927066451,0.640194489465154
Na22,20.0,2510,2379,2131,1632,0.947808764940239,0.849003984063745,0.650199203187251
Na22,20.0,2531,2535,2088,1546,1.0015804030027657,0.8249703674436981,0.6108257605689451
Na22,20.0,2432,2284,2127,1643,0.9391447368421053,0.8745888157894737,0.6755756578947368
Na22,20.0,2508,2442,2162,1705,0.9736842105263158,0.8620414673046252,0.6798245614035088
Na22,20.0,2304,2352,2157,1617,1.0208333333333333,0.9361979166666666,0.7018229166666666
Na22,20.0,2420,2434,2130,1529,1.0057851239669422,0.8801652892561983,0.6318181818181818
Na22,20.0,2599,2476,2139,1632,0.9526741054251635,0.8230088495575221,0.6279338207002694
Na22,20.0,2529,2588,2265,1556,1.0233293792012654,0.8956109134045077,0.6152629497825227
Na22,20.0,2424,2366,2189,1630,0.9760726072607261,0.903052805280528,0.6724422442244224
Na22,20.0,2582,2449,2290,1677,0.9484895429899303,0.8869093725793958,0.6494965143299768
Na22,20.0,2480,2361,2310,1703,0.9520161290322581,0.9314516129032258,0.6866935483870967
Na22,20.0,2471,2459,2142,1603,0.9951436665317686,0.8668555240793201,0.6487252124645893
Na22,20.0,2573,2284,2058,1582,0.8876797512631169,0.7998445394481151,0.6148464827050136
Na22,20.0,2509,2343,2171,1645,0.9338381825428458,0.8652849740932642,0.6556396970904743
Na22,20.0,2596,2364,2295,1644,0.9106317411402157,0.8840523882896765,0.6332819722650231
Na22,20.0,2593,2508,2086,1704,0.9672194369456228,0.804473582722715,0.6571538758195141
Na22,20.0,2499,2507,2181,1535,1.0032012805122048,0.8727490996398559,0.6142456982793117
Na22,20.0,2474,2339,2213,1603,0.9454324979789814,0.8945028294260308,0.6479385610347616
Na22,30.0,1443,1384,1295,1056,0.9591129591129591,0.8974358974358975,0.7318087318087318
Na22,30.0,1426,1452,1265,1088,1.0182328190743337,0.8870967741935484,0.7629733520336606
Na22,30.0,1443,1426,1275,992,0.9882189882189882,0.8835758835758836,0.6874566874566874
Na22,30.0,1420,1481,1295,1015,1.0429577464788733,0.9119718309859155,0.7147887323943662
Na22,30.0,1451,1386,1204,1083,0.9552033080634046,0.8297725706409372,0.746381805651275
Na22,30.0,1390,1359,1319,1098,0.9776978417266187,0.9489208633093525,0.7899280575539568
Na22,30.0,1405,1390,1272,1037,0.9893238434163701,0.9053380782918149,0.7380782918149467
Na22,30.0,1412,1420,1323,1063,1.0056657223796035,0.9369688385269122,0.7528328611898017
Na22,30.0,1384,1434,1216,1039,1.0361271676300579,0.8786127167630058,0.7507225433526011
Na22,30.0,1354,1396,1272,1048,1.0310192023633677,0.9394387001477105,0.7740029542097489
Na22,30.0,1411,1393,1284,1074,0.9872430900070872,0.9099929128277817,0.7611622962437987
Na22,30.0,1422,1376,1338,1080,0.9676511954992968,0.9409282700421941,0.759493670886076
Na22,30.0,1439,1418,1331,1064,0.985406532314107,0.9249478804725504,0.7394023627519111
Na22,30.0,1434,1404,1285,1061,0.9790794979079498,0.896094839609484,0.7398884239888424
Na22,30.0,1442,1472,1321,1056,1.0208044382801664,0.9160887656033287,0.7323162274618585
Na22,30.0,1436,1406,1211,1049,0.979108635097493,0.8433147632311978,0.7305013927576601
Na22,30.0,1405,1362,1336,1038,0.9693950177935943,0.9508896797153025,0.7387900355871886
Na22,30.0,1408,1380,1291,1105,0.9801136363636364,0.9169034090909091,0.7848011363636364
Na22,30.0,1415,1441,1294,1048,1.018374558303887,0.9144876325088339,0.7406360424028269
Na22,30.0,1437,1364,1324,1076,0.9491997216423104,0.9213639526791928,0.7487821851078637
Na22,30.0,1504,1404,1319,1049,0.9335106382978723,0.8769946808510638,0.6974734042553191
Na22,30.0,1441,1444,1294,1086,1.0020818875780708,0.8979875086745316,0.7536433032616239
Na22,30.0,1509,1358,1341,1043,0.8999337309476475,0.8886679920477137,0.6911862160371107
Na22,30.0,1443,1432,1270,1014,0.9923769923769924,0.8801108801108801,0.7027027027027027
Na22,30.0,1451,1509,1265,1014,1.039972432804962,0.8718125430737422,0.698828394210889
Na22,30.0,1432,1351,1250,1052,0.9434357541899442,0.8729050279329609,0.7346368715083799
Na22,30.0,1377,1404,1270,1058,1.0196078431372548,0.9222948438634713,0.7683369644153958
Na22,30.0,1407,1439,1331,1067,1.0227434257285004,0.9459843638948117,0.7583511016346838
Na22,30.0,1512,1365,1270,1036,0.9027777777777778,0.83994708994709,0.6851851851851852
Na22,30.0,1416,1401,1262,1052,0.989406779661017,0.8912429378531074,0.7429378531073446
Na22,30.0,1410,1370,1252,1098,0.9716312056737588,0.8879432624113475,0.7787234042553192
Na22,30.0,1398,1413,1234,985,1.0107296137339057,0.882689556509299,0.7045779685264664
Na22,30.0,1381,1549,1314,1060,1.121650977552498,0.9514844315713251,0.7675597393193339
Na22,30.0,1479,1412,1341,1014,0.9546991210277215,0.9066937119675457,0.6855983772819473
Na22,30.0,1485,1362,1327,1073,0.9171717171717172,0.8936026936026936,0.7225589225589225
Na22,30.0,1468,1394,1316,1148,0.9495912806539509,0.896457765667575,0.782016348773842
Na22,30.0,1397,1452,1281,1048,1.0393700787401574,0.9169649248389405,0.7501789549033644
Na22,30.0,1404,1382,1366,1062,0.9843304843304843,0.9729344729344729,0.7564102564102564
Na22,30.0,1474,1484,1359,1090,1.0067842605156039,0.9219810040705563,0.7394843962008141
Na22,30.0,1361,1407,1237,1031,1.0337986774430565,0.9088905216752388,0.7575312270389419
Na22,30.0,1427,1402,1266,1098,0.9824807288016818,0.8871758934828311,0.7694463910301331
Na22,30.0,1393,1435,1343,1079,1.0301507537688441,0.9641062455132807,0.7745872218234028
Na22,30.0,1412,1445,1349,1082,1.023371104815864,0.9553824362606232,0.7662889518413598
Na22,30.0,1437,1405,1339,984,0.977731384829506,0.9318023660403618,0.6847599164926931
Na22,30.0,1390,1408,1331,1056,1.0129496402877698,0.9575539568345324,0.7597122302158273
Na22,30.0,1455,1382,1291,1062,0.949828178694158,0.8872852233676976,0.7298969072164948
Na22,30.0,1390,1398,1283,1012,1.0057553956834533,0.923021582733813,0.7280575539568346
Na22,30.0,1402,1452,1322,1066,1.035663338088445,0.9429386590584878,0.760342368045649
Na22,30.0,1464,1368,1394,1114,0.9344262295081968,0.9521857923497268,0.7609289617486339
Na22,30.0,1439,1413,1283,1048,0.9819318971507992,0.891591382904795,0.7282835302293259
Na22,30.0,1419,1376,1286,1182,0.9696969696969697,0.9062720225510923,0.8329809725158562
Na22,30.0,1387,1512,1291,1120,1.0901225666906993,0.9307858687815429,0.8074981975486661
Na22,30.0,1353,1402,1260,1001,1.0362158167036215,0.9312638580931264,0.7398373983739838
Na22,30.0,1467,1452,1255,1077,0.9897750511247444,0.8554873892297206,0.7341513292433538
Na22,30.0,1393,1479,1323,981,1.0617372577171573,0.949748743718593,0.7042354630294329
Na22,30.0,1472,1397,1294,1026,0.9490489130434783,0.8790760869565217,0.6970108695652174
Na22,30.0,1410,1400,1234,1047,0.9929078014184397,0.875177304964539,0.7425531914893617
Na22,30.0,1503,1501,1289,1076,0.9986693280106453,0.8576180971390552,0.7159015302727878
Na22,30.0,1405,1427,1310,1016,1.0156583629893239,0.9323843416370107,0.7231316725978648
Na22,30.0,1440,1376,1327,1056,0.9555555555555556,0.9215277777777777,0.7333333333333333
Na22,30.0,1505,1315,1344,1078,0.8737541528239202,0.8930232558139535,0.7162790697674418
Na22,30.0,1428,1314,1299,1104,0.9201680672268907,0.9096638655462185,0.773109243697479
Na22,30.0,1433,1406,1189,1034,0.9811584089323099,0.8297278436845779,0.7215631542219121
Na22,30.0,1466,1437,1281,1051,0.980218281036835,0.873806275579809,0.7169167803547067
Na22,30.0,1480,1376,1276,1069,0.9297297297297298,0.8621621621621621,0.7222972972972973
Na22,30.0,1454,1464,1242,1071,1.0068775790921596,0.8541953232462174,0.7365887207702888
Na22,30.0,1430,1356,1271,1059,0.9482517482517483,0.8888111888111888,0.7405594405594406
Na22,30.0,1441,1366,1244,1096,0.9479528105482304,0.8632893823733518,0.7605829285218598
Na22,30.0,1499,1412,1334,1048,0.9419613075383589,0.8899266177451635,0.6991327551701134
Na22,30.0,1450,1369,1292,1070,0.9441379310344827,0.8910344827586207,0.7379310344827587
Na22,30.0,1418,1383,1297,1076,0.9753173483779972,0.9146685472496474,0.7588152327221439
Na22,30.0,1429,1407,1311,1061,0.9846046186144157,0.9174247725682295,0.7424772568229531
Na22,30.0,1404,1485,1295,1075,1.0576923076923077,0.9223646723646723,0.7656695156695157
Na22,30.0,1424,1411,1264,1048,0.9908707865168539,0.8876404494382022,0.7359550561797753
Na22,30.0,1400,1496,1265,1020,1.0685714285714285,0.9035714285714286,0.7285714285714285
Na22,30.0,1462,1395,1342,1014,0.9541723666210671,0.9179206566347469,0.6935704514363885
Na22,30.0,1426,1455,1259,1057,1.0203366058906032,0.8828892005610098,0.741234221598878
Na22,30.0,1478,1373,1197,975,0.928958051420839,0.8098782138024357,0.6596752368064953
Na22,30.0,1408,1416,1360,1107,1.0056818181818181,0.9659090909090909,0.7862215909090909
Na22,30.0,1499,1350,1295,1084,0.9006004002668445,0.8639092728485657,0.723148765843896
Na22,30.0,1434,1372,1297,1017,0.9567642956764296,0.904463040446304,0.7092050209205021
Na22,30.0,1412,1454,1319,1031,1.0297450424929178,0.9341359773371105,0.7301699716713881
Na22,30.0,1496,1441,1224,1049,0.9632352941176471,0.8181818181818182,0.7012032085561497
Na22,30.0,1393,1373,1334,1037,0.9856424982053122,0.9576453697056713,0.7444364680545585
Na22,30.0,1412,1461,1358,1068,1.0347025495750708,0.9617563739376771,0.7563739376770539
Na22,30.0,1376,1413,1290,1030,1.026889534883721,0.9375,0.748546511627907
Na22,30.0,1427,1417,1326,1025,0.9929922915206727,0.9292221443587947,0.7182901191310441
Na22,30.0,1443,1331,1300,1109,0.9223839223839224,0.9009009009009009,0.7685377685377686
Na22,30.0,1443,1430,1287,1066,0.990990990990991,0.8918918918918919,0.7387387387387387
Na22,30.0,1422,1393,1292,1034,0.9796061884669479,0.9085794655414908,0.7271448663853727
Na22,30.0,1441,1371,1274,1079,0.9514226231783484,0.8841082581540597,0.7487855655794587
